username,timestamp,content,retweets,likes,replies,composite_signal,signal_confidence,trading_signal
user_134,2025-08-30 22:51:44+00:00,This is a sample tweet about Indian stock market #intraday,306,2693,412,1.2782661962436523,0.3726816754247039,HOLD
user_437,2025-08-30 22:50:31+00:00,This is a sample tweet about Indian stock market #sensex,768,1150,261,-0.6168200060409563,0.697291148047867,SELL
user_426,2025-08-30 22:50:08+00:00,This is a sample tweet about Indian stock market #nifty50,722,1208,153,-0.04774514586479706,0.9765687264526567,HOLD
user_68,2025-08-30 22:49:54+00:00,This is a sample tweet about Indian stock market #nifty50,358,1066,15,-0.6373970020010744,0.6871928393634735,SELL
user_355,2025-08-30 22:48:21+00:00,This is a sample tweet about Indian stock market #nifty50,315,1515,218,-0.1949995979238092,0.9043025455715776,HOLD
user_26,2025-08-30 22:47:18+00:00,This is a sample tweet about Indian stock market #intraday,728,1910,215,1.0493821236943108,0.48500817935288465,HOLD
user_151,2025-08-30 22:47:09+00:00,This is a sample tweet about Indian stock market #intraday,207,2540,5,0.5346063343966434,0.7376380983972152,STRONG_BUY
user_216,2025-08-30 22:46:04+00:00,This is a sample tweet about Indian stock market #intraday,645,61,140,0.09466052339231545,0.9535446676815902,HOLD
user_59,2025-08-30 22:45:56+00:00,This is a sample tweet about Indian stock market #sensex,782,1304,477,-0.22679121219645337,0.8887005823344478,SELL
user_447,2025-08-30 22:45:35+00:00,This is a sample tweet about Indian stock market #nifty50,185,2296,244,0.050206184333762185,0.9753609541329282,HOLD
user_254,2025-08-30 22:45:34+00:00,This is a sample tweet about Indian stock market #nifty50,467,2985,35,0.2903676047586958,0.8575000106680074,BUY
user_100,2025-08-30 22:44:58+00:00,This is a sample tweet about Indian stock market #banknifty,451,1539,493,0.3371193650932025,0.8345562482105684,BUY
user_102,2025-08-30 22:42:02+00:00,This is a sample tweet about Indian stock market #intraday,838,1124,417,1.1144687143337504,0.4530664671240582,HOLD
user_157,2025-08-30 22:41:44+00:00,This is a sample tweet about Indian stock market #sensex,996,163,414,-0.5994337228409157,0.7058235915089333,STRONG_SELL
user_176,2025-08-30 22:39:34+00:00,This is a sample tweet about Indian stock market #banknifty,773,1930,153,0.29947438270749527,0.8530307939259015,BUY
user_443,2025-08-30 22:39:03+00:00,This is a sample tweet about Indian stock market #sensex,16,645,74,-1.7809976686022289,0.12596259149835476,HOLD
user_94,2025-08-30 22:38:17+00:00,This is a sample tweet about Indian stock market #banknifty,806,2969,12,0.5580718811849752,0.7261222126296363,STRONG_BUY
user_135,2025-08-30 22:38:09+00:00,This is a sample tweet about Indian stock market #banknifty,186,1272,472,-0.04515346693039454,0.9778406115199018,HOLD
user_255,2025-08-30 22:37:43+00:00,This is a sample tweet about Indian stock market #nifty50,609,2038,17,-0.0015359732498922696,0.9992462100863295,HOLD
user_24,2025-08-30 22:37:34+00:00,This is a sample tweet about Indian stock market #sensex,669,163,82,-1.3775561911095107,0.32395439670187176,HOLD
user_196,2025-08-30 22:37:12+00:00,This is a sample tweet about Indian stock market #intraday,534,2399,264,1.148132904670534,0.436545523722509,HOLD
user_478,2025-08-30 22:36:58+00:00,This is a sample tweet about Indian stock market #nifty50,380,1639,223,-0.0770669477407231,0.9621788414033703,HOLD
user_372,2025-08-30 22:36:20+00:00,This is a sample tweet about Indian stock market #banknifty,725,1144,462,0.3762591852691348,0.8153481001040968,BUY
user_24,2025-08-30 22:34:56+00:00,This is a sample tweet about Indian stock market #intraday,75,2346,482,1.0254344729308584,0.49676066111184036,HOLD
user_289,2025-08-30 22:34:18+00:00,This is a sample tweet about Indian stock market #nifty50,928,901,226,0.11711627014034331,0.9425243485427003,HOLD
user_120,2025-08-30 22:33:59+00:00,This is a sample tweet about Indian stock market #intraday,835,1672,250,1.0980499798024888,0.4611240791207337,HOLD
user_303,2025-08-30 22:33:22+00:00,This is a sample tweet about Indian stock market #sensex,866,776,177,-0.8055195397310178,0.6046854954299319,SELL
user_152,2025-08-30 22:32:53+00:00,This is a sample tweet about Indian stock market #intraday,755,2458,139,1.192117228414371,0.41495990066555544,HOLD
user_8,2025-08-30 22:30:52+00:00,This is a sample tweet about Indian stock market #nifty50,96,2880,2,-0.13799877687351178,0.9322761082502804,HOLD
user_82,2025-08-30 22:30:26+00:00,This is a sample tweet about Indian stock market #sensex,344,1216,483,-0.6523509631907869,0.6798540754136316,SELL
user_260,2025-08-30 22:27:46+00:00,This is a sample tweet about Indian stock market #banknifty,416,1113,264,-0.2041857625145737,0.8997943692642595,SELL
user_427,2025-08-30 22:26:37+00:00,This is a sample tweet about Indian stock market #banknifty,408,1330,85,-0.38049856903522267,0.8132675920462383,SELL
user_400,2025-08-30 22:26:25+00:00,This is a sample tweet about Indian stock market #nifty50,634,785,44,-0.4619453622383938,0.7732969928045567,SELL
user_54,2025-08-30 22:24:51+00:00,This is a sample tweet about Indian stock market #banknifty,546,2397,13,0.08510847816019732,0.958232402543772,HOLD
user_392,2025-08-30 22:24:45+00:00,This is a sample tweet about Indian stock market #nifty50,596,2223,113,0.2029415924565805,0.9004049546638887,BUY
user_195,2025-08-30 22:24:30+00:00,This is a sample tweet about Indian stock market #banknifty,645,2456,308,0.6272236623833918,0.6921854789115216,BUY
user_62,2025-08-30 22:24:21+00:00,This is a sample tweet about Indian stock market #banknifty,43,2849,181,0.060467168312647104,0.970325302484591,HOLD
user_361,2025-08-30 22:23:26+00:00,This is a sample tweet about Indian stock market #intraday,598,1045,470,0.9405237606398867,0.538431203546113,HOLD
user_245,2025-08-30 22:23:09+00:00,This is a sample tweet about Indian stock market #banknifty,5,1058,255,-0.6132283648836347,0.6990537717642007,SELL
user_126,2025-08-30 22:22:56+00:00,This is a sample tweet about Indian stock market #sensex,969,1799,288,-0.1247271952193588,0.9387892323493241,HOLD
user_377,2025-08-30 22:22:13+00:00,This is a sample tweet about Indian stock market #nifty50,659,2457,313,0.6475969728197395,0.6821871303621041,BUY
user_71,2025-08-30 22:21:39+00:00,This is a sample tweet about Indian stock market #intraday,789,701,197,0.5747531999497644,0.7179357355327802,STRONG_BUY
user_323,2025-08-30 22:21:28+00:00,This is a sample tweet about Indian stock market #banknifty,195,2480,250,0.14467180351718473,0.9290012724560948,HOLD
user_196,2025-08-30 22:20:04+00:00,This is a sample tweet about Indian stock market #intraday,704,493,94,0.2615852291466528,0.8716251684006476,BUY
user_148,2025-08-30 22:18:44+00:00,This is a sample tweet about Indian stock market #nifty50,204,507,24,-0.9971265190770229,0.5106529929562782,HOLD
user_246,2025-08-30 22:18:19+00:00,This is a sample tweet about Indian stock market #sensex,762,2607,331,0.0864826875188694,0.957557999422551,HOLD
user_49,2025-08-30 22:18:17+00:00,This is a sample tweet about Indian stock market #sensex,221,706,369,-1.1418309110018956,0.4396382724170399,HOLD
user_168,2025-08-30 22:17:56+00:00,This is a sample tweet about Indian stock market #sensex,206,1938,336,-0.6897952240996602,0.6614780352059335,SELL
user_75,2025-08-30 22:17:45+00:00,This is a sample tweet about Indian stock market #sensex,511,1750,196,-0.6942564851550146,0.6592886392734102,SELL
user_167,2025-08-30 22:17:34+00:00,This is a sample tweet about Indian stock market #banknifty,12,1785,44,-0.6097502542780523,0.7007606795461582,STRONG_SELL
user_375,2025-08-30 22:17:28+00:00,This is a sample tweet about Indian stock market #sensex,329,2521,443,-0.18003711514485524,0.9116454915525969,HOLD
user_191,2025-08-30 22:16:09+00:00,This is a sample tweet about Indian stock market #banknifty,269,545,268,-0.568560896491694,0.7209746529679708,STRONG_SELL
user_257,2025-08-30 22:16:05+00:00,This is a sample tweet about Indian stock market #intraday,225,504,366,0.2256909222962219,0.8892405575123783,BUY
user_221,2025-08-30 22:15:22+00:00,This is a sample tweet about Indian stock market #banknifty,328,1121,493,0.0512498969270922,0.9748487446750627,HOLD
user_102,2025-08-30 22:15:14+00:00,This is a sample tweet about Indian stock market #intraday,828,356,478,0.8737244618223524,0.5712134396250781,HOLD
user_225,2025-08-30 22:14:53+00:00,This is a sample tweet about Indian stock market #banknifty,308,2651,402,0.5388695346102975,0.7355459022465092,STRONG_BUY
user_168,2025-08-30 22:13:50+00:00,This is a sample tweet about Indian stock market #intraday,563,553,493,0.7370335526788626,0.6382954858847316,BUY
user_121,2025-08-30 22:12:48+00:00,This is a sample tweet about Indian stock market #sensex,25,2283,177,-0.9407993650990499,0.5382959486766072,HOLD
user_51,2025-08-30 22:12:47+00:00,This is a sample tweet about Indian stock market #nifty50,82,381,299,-0.7617177428158608,0.6261815421336234,SELL
user_420,2025-08-30 22:12:42+00:00,This is a sample tweet about Indian stock market #nifty50,202,2274,216,0.01587639340928082,0.992208545807535,HOLD
user_206,2025-08-30 22:11:51+00:00,This is a sample tweet about Indian stock market #sensex,945,101,80,-1.1557670277516379,0.43279902294285,HOLD
user_423,2025-08-30 22:09:47+00:00,This is a sample tweet about Indian stock market #nifty50,404,2393,340,0.4285960957751767,0.7896633850513337,BUY
user_436,2025-08-30 22:09:39+00:00,This is a sample tweet about Indian stock market #intraday,460,253,452,0.4590626924957338,0.7747116837027298,BUY
user_32,2025-08-30 22:08:16+00:00,This is a sample tweet about Indian stock market #sensex,755,2676,307,0.07409481927579614,0.9636374348125667,HOLD
user_435,2025-08-30 22:07:22+00:00,This is a sample tweet about Indian stock market #intraday,943,1083,291,1.0100286931148745,0.5043211583004062,HOLD
user_36,2025-08-30 22:06:18+00:00,This is a sample tweet about Indian stock market #sensex,732,2270,19,-0.5335138700059526,0.7381742331500869,STRONG_SELL
user_105,2025-08-30 22:04:22+00:00,This is a sample tweet about Indian stock market #banknifty,853,594,380,0.1443346330433409,0.9291667412898709,HOLD
user_170,2025-08-30 22:02:08+00:00,This is a sample tweet about Indian stock market #banknifty,122,783,391,-0.42448546018559097,0.7916807090160739,SELL
user_201,2025-08-30 22:01:48+00:00,This is a sample tweet about Indian stock market #sensex,279,2641,184,-0.5508788193759708,0.7296522594194617,STRONG_SELL
user_338,2025-08-30 22:01:23+00:00,This is a sample tweet about Indian stock market #intraday,869,2677,7,1.1955151756967284,0.4132923336107217,HOLD
user_265,2025-08-30 22:00:54+00:00,This is a sample tweet about Indian stock market #nifty50,174,1599,466,0.07154771143830485,0.9648874462936049,HOLD
user_37,2025-08-30 22:00:17+00:00,This is a sample tweet about Indian stock market #nifty50,385,1168,477,0.09938398393329671,0.9512265954666843,HOLD
user_80,2025-08-30 21:59:26+00:00,This is a sample tweet about Indian stock market #sensex,1,1058,190,-1.4543123630301578,0.2862857535729443,HOLD
user_323,2025-08-30 21:59:15+00:00,This is a sample tweet about Indian stock market #intraday,411,318,243,0.13868978075405586,0.931936993128647,HOLD
user_247,2025-08-30 21:59:09+00:00,This is a sample tweet about Indian stock market #intraday,848,1870,87,0.9560752578535847,0.5307991944971349,HOLD
user_222,2025-08-30 21:59:02+00:00,This is a sample tweet about Indian stock market #banknifty,449,1774,457,0.3810616946887634,0.8129912340837547,BUY
user_25,2025-08-30 21:58:13+00:00,This is a sample tweet about Indian stock market #nifty50,106,2702,472,0.47824599846827653,0.7652973383982272,BUY
user_404,2025-08-30 21:57:17+00:00,This is a sample tweet about Indian stock market #sensex,970,494,118,-0.9141852353666272,0.5513570241574695,HOLD
user_465,2025-08-30 21:57:03+00:00,This is a sample tweet about Indian stock market #banknifty,422,214,448,-0.3066940813099743,0.8494876749382025,SELL
user_356,2025-08-30 21:56:54+00:00,This is a sample tweet about Indian stock market #sensex,539,862,234,-0.9838659027054448,0.5171607357640746,HOLD
user_330,2025-08-30 21:55:59+00:00,This is a sample tweet about Indian stock market #banknifty,482,1586,432,0.29641649539460546,0.8545314741062107,BUY
user_121,2025-08-30 21:54:05+00:00,This is a sample tweet about Indian stock market #intraday,969,1418,110,0.9108606734847131,0.5529885767995065,HOLD
user_404,2025-08-30 21:53:14+00:00,This is a sample tweet about Indian stock market #nifty50,67,1951,231,-0.2195447144660794,0.8922568531868066,SELL
user_438,2025-08-30 21:51:33+00:00,This is a sample tweet about Indian stock market #intraday,405,2266,116,0.7610486972885342,0.6265098810355668,BUY
user_406,2025-08-30 21:51:16+00:00,This is a sample tweet about Indian stock market #intraday,580,350,73,0.05898304607467375,0.9710536461414336,HOLD
user_6,2025-08-30 21:50:25+00:00,This is a sample tweet about Indian stock market #sensex,506,2861,234,-0.18064740690240033,0.9113459864855221,HOLD
user_307,2025-08-30 21:49:39+00:00,This is a sample tweet about Indian stock market #nifty50,78,560,433,-0.4964830481475678,0.7563473751717666,SELL
user_91,2025-08-30 21:49:31+00:00,This is a sample tweet about Indian stock market #banknifty,236,2799,25,-0.011335806586551228,0.9944368714306289,HOLD
user_436,2025-08-30 21:48:51+00:00,This is a sample tweet about Indian stock market #intraday,739,2333,271,1.3168542574263533,0.35374430701045934,HOLD
user_467,2025-08-30 21:48:48+00:00,This is a sample tweet about Indian stock market #intraday,42,651,150,-0.19228672807094438,0.9056339059532345,HOLD
user_433,2025-08-30 21:48:45+00:00,This is a sample tweet about Indian stock market #banknifty,851,2985,350,1.0955851003232349,0.46233373644387143,HOLD
user_361,2025-08-30 21:46:12+00:00,This is a sample tweet about Indian stock market #banknifty,303,2192,74,-0.1324782247371112,0.9349853588955015,HOLD
user_228,2025-08-30 21:45:33+00:00,This is a sample tweet about Indian stock market #nifty50,537,2210,183,0.2454466839943833,0.8795452754454518,BUY
user_470,2025-08-30 21:44:09+00:00,This is a sample tweet about Indian stock market #sensex,263,1350,289,-0.9512665204360942,0.5331591169521982,HOLD
user_228,2025-08-30 21:43:01+00:00,This is a sample tweet about Indian stock market #intraday,284,930,252,0.2915355313284773,0.8569268423082906,BUY
user_253,2025-08-30 21:42:53+00:00,This is a sample tweet about Indian stock market #nifty50,207,947,148,-0.6312512785185016,0.6902088973408493,SELL
user_78,2025-08-30 21:42:14+00:00,This is a sample tweet about Indian stock market #nifty50,836,888,279,0.10502187473799236,0.9484597600265129,HOLD
user_104,2025-08-30 21:42:08+00:00,This is a sample tweet about Indian stock market #nifty50,285,191,158,-0.8610494059326553,0.5774338144171128,HOLD
user_73,2025-08-30 21:41:24+00:00,This is a sample tweet about Indian stock market #sensex,693,2838,489,0.3491818307757515,0.8286365064662742,BUY
user_357,2025-08-30 21:39:14+00:00,This is a sample tweet about Indian stock market #nifty50,395,899,440,-0.057295446947649986,0.9718818475442647,HOLD
user_388,2025-08-30 21:39:07+00:00,This is a sample tweet about Indian stock market #sensex,574,2948,160,-0.1899390029493413,0.9067860689331954,HOLD
user_495,2025-08-30 21:38:41+00:00,This is a sample tweet about Indian stock market #banknifty,111,2028,423,0.13082966759822898,0.9357944001619983,HOLD
user_461,2025-08-30 21:37:41+00:00,This is a sample tweet about Indian stock market #sensex,312,2234,460,-0.29044362669611407,0.8574627023557393,SELL
user_95,2025-08-30 21:37:34+00:00,This is a sample tweet about Indian stock market #intraday,770,2451,50,1.07379247343624,0.4730286247441471,HOLD
user_143,2025-08-30 21:37:26+00:00,This is a sample tweet about Indian stock market #intraday,755,1963,190,1.0597382119436385,0.47992585460017423,HOLD
user_71,2025-08-30 21:37:24+00:00,This is a sample tweet about Indian stock market #intraday,56,1755,63,0.1544394070936,0.9242077507869161,HOLD
user_366,2025-08-30 21:37:04+00:00,This is a sample tweet about Indian stock market #banknifty,965,487,64,-0.2567020755016553,0.8740216111542982,SELL
user_6,2025-08-30 21:35:42+00:00,This is a sample tweet about Indian stock market #banknifty,458,372,244,-0.5039006505350494,0.7527071334789528,STRONG_SELL
user_490,2025-08-30 21:34:23+00:00,This is a sample tweet about Indian stock market #nifty50,759,1781,18,0.028954938396634225,0.9857901558403601,HOLD
user_449,2025-08-30 21:33:13+00:00,This is a sample tweet about Indian stock market #sensex,369,776,174,-1.261003889618375,0.3811532764905048,HOLD
user_96,2025-08-30 21:33:10+00:00,This is a sample tweet about Indian stock market #banknifty,629,941,134,-0.2709912920497042,0.8670090754158447,SELL
user_394,2025-08-30 21:31:53+00:00,This is a sample tweet about Indian stock market #sensex,91,506,41,-1.8186933754456938,0.10746315239074611,HOLD
user_256,2025-08-30 21:31:01+00:00,This is a sample tweet about Indian stock market #intraday,557,2202,258,1.0782036060593803,0.47086382970007923,HOLD
user_385,2025-08-30 21:30:43+00:00,This is a sample tweet about Indian stock market #sensex,938,2504,438,0.35842843671290225,0.8240986681337367,BUY
user_287,2025-08-30 21:30:03+00:00,This is a sample tweet about Indian stock market #nifty50,570,1446,337,0.18022316131616417,0.9115541880566402,HOLD
user_349,2025-08-30 21:29:38+00:00,This is a sample tweet about Indian stock market #intraday,655,942,84,0.38975108777038897,0.8087268519655699,BUY
user_349,2025-08-30 21:29:21+00:00,This is a sample tweet about Indian stock market #nifty50,845,1530,366,0.5068972493981413,0.7512365310459508,STRONG_BUY
user_44,2025-08-30 21:29:13+00:00,This is a sample tweet about Indian stock market #banknifty,224,2837,489,0.6662687368750915,0.6730238279306628,BUY
user_332,2025-08-30 21:26:35+00:00,This is a sample tweet about Indian stock market #banknifty,132,66,344,-0.7823859988053528,0.6160384469337954,SELL
user_420,2025-08-30 21:26:31+00:00,This is a sample tweet about Indian stock market #nifty50,562,119,494,-0.15252323302663334,0.9251481269846265,HOLD
user_216,2025-08-30 21:26:18+00:00,This is a sample tweet about Indian stock market #sensex,150,2003,55,-1.1209002644335482,0.44991013767962607,HOLD
user_386,2025-08-30 21:25:50+00:00,This is a sample tweet about Indian stock market #banknifty,114,1175,426,-0.2176242059434764,0.8931993565497777,SELL
user_334,2025-08-30 21:25:41+00:00,This is a sample tweet about Indian stock market #banknifty,673,1764,177,0.17430743831383672,0.9144573716449859,HOLD
user_23,2025-08-30 21:25:30+00:00,This is a sample tweet about Indian stock market #sensex,820,2404,115,-0.25861344861532387,0.8730835910589313,SELL
user_426,2025-08-30 21:24:46+00:00,This is a sample tweet about Indian stock market #nifty50,807,2995,148,0.7669749210738199,0.6236015441124998,BUY
user_121,2025-08-30 21:24:18+00:00,This is a sample tweet about Indian stock market #sensex,577,1648,48,-0.891415267533778,0.562531549552502,HOLD
user_190,2025-08-30 21:22:56+00:00,This is a sample tweet about Indian stock market #banknifty,598,2319,466,0.7565120257232487,0.6287362852179245,BUY
user_8,2025-08-30 21:21:24+00:00,This is a sample tweet about Indian stock market #sensex,989,815,21,-0.9037679397709786,0.5564693868553736,HOLD
user_449,2025-08-30 21:19:52+00:00,This is a sample tweet about Indian stock market #sensex,697,2804,130,-0.18179918911556397,0.9107807410848687,HOLD
user_387,2025-08-30 21:19:46+00:00,This is a sample tweet about Indian stock market #nifty50,568,1878,406,0.45849217886916305,0.7749916673660853,BUY
user_24,2025-08-30 21:19:17+00:00,This is a sample tweet about Indian stock market #banknifty,334,1246,161,-0.37250349705104224,0.8171912310947507,SELL
user_342,2025-08-30 21:19:10+00:00,This is a sample tweet about Indian stock market #nifty50,985,273,157,-0.19292013675496644,0.905323056088316,HOLD
user_285,2025-08-30 21:16:00+00:00,This is a sample tweet about Indian stock market #intraday,944,978,189,0.8193039474488053,0.5979206982537277,HOLD
user_364,2025-08-30 21:15:39+00:00,This is a sample tweet about Indian stock market #nifty50,770,2595,281,0.7594809751737915,0.6272792519328885,BUY
user_408,2025-08-30 21:15:35+00:00,This is a sample tweet about Indian stock market #banknifty,549,1285,171,-0.14659241593148634,0.9280587181075266,HOLD
user_271,2025-08-30 21:13:56+00:00,This is a sample tweet about Indian stock market #intraday,315,1457,201,0.46539120850461796,0.7716059189790694,BUY
user_105,2025-08-30 21:12:46+00:00,This is a sample tweet about Indian stock market #nifty50,759,658,274,-0.06798364448070301,0.9666365377732108,HOLD
user_286,2025-08-30 21:12:26+00:00,This is a sample tweet about Indian stock market #banknifty,964,931,49,-0.09429826406939412,0.9537224490484023,HOLD
user_94,2025-08-30 21:12:10+00:00,This is a sample tweet about Indian stock market #sensex,640,168,261,-1.1423004231018155,0.43940785597893406,HOLD
user_150,2025-08-30 21:11:49+00:00,This is a sample tweet about Indian stock market #banknifty,976,2719,260,0.9677096020855717,0.5250895564322391,HOLD
user_289,2025-08-30 21:11:48+00:00,This is a sample tweet about Indian stock market #intraday,161,24,352,-0.05276028530148935,0.9741075107229578,HOLD
user_262,2025-08-30 21:11:47+00:00,This is a sample tweet about Indian stock market #nifty50,26,308,218,-0.9604012927054849,0.5286761617960261,HOLD
user_444,2025-08-30 21:11:43+00:00,This is a sample tweet about Indian stock market #nifty50,804,1780,35,0.0940302322616558,0.9538539875847857,HOLD
user_183,2025-08-30 21:10:46+00:00,This is a sample tweet about Indian stock market #intraday,135,1138,447,0.5256697956134635,0.7420237690450353,STRONG_BUY
user_81,2025-08-30 21:09:25+00:00,This is a sample tweet about Indian stock market #banknifty,679,329,413,-0.07621879486160771,0.9625950785257115,HOLD
user_462,2025-08-30 21:08:35+00:00,This is a sample tweet about Indian stock market #banknifty,648,694,176,-0.29580579939772245,0.8548311775566472,SELL
user_408,2025-08-30 21:08:31+00:00,This is a sample tweet about Indian stock market #banknifty,457,2927,237,0.5499549167638327,0.7301056712678069,STRONG_BUY
user_198,2025-08-30 21:08:17+00:00,This is a sample tweet about Indian stock market #banknifty,146,1157,198,-0.5266102613215666,0.741562228738282,STRONG_SELL
user_344,2025-08-30 21:08:02+00:00,This is a sample tweet about Indian stock market #banknifty,829,1216,320,0.2948141434367295,0.8553178398479855,BUY
user_27,2025-08-30 21:05:44+00:00,This is a sample tweet about Indian stock market #sensex,669,1347,468,-0.3244882934147624,0.8407550374347498,SELL
user_392,2025-08-30 21:05:24+00:00,This is a sample tweet about Indian stock market #sensex,84,381,320,-1.472681585422633,0.2772709256373692,HOLD
user_397,2025-08-30 21:05:12+00:00,This is a sample tweet about Indian stock market #banknifty,92,1460,406,-0.14780132845704386,0.9274654355953867,HOLD
user_378,2025-08-30 21:04:22+00:00,This is a sample tweet about Indian stock market #sensex,164,1732,238,-0.9558493015714774,0.5309100841668581,HOLD
user_377,2025-08-30 21:04:20+00:00,This is a sample tweet about Indian stock market #intraday,774,704,218,0.5928314481518082,0.7090637052728164,STRONG_BUY
user_101,2025-08-30 21:04:05+00:00,This is a sample tweet about Indian stock market #intraday,430,303,8,-0.19099408031285675,0.906268282132666,HOLD
user_281,2025-08-30 21:03:50+00:00,This is a sample tweet about Indian stock market #sensex,95,2309,146,-0.9113630935548444,0.5527420105384626,HOLD
user_468,2025-08-30 21:02:34+00:00,This is a sample tweet about Indian stock market #sensex,971,769,148,-0.7551680214597795,0.6293958649715472,SELL
user_492,2025-08-30 21:01:57+00:00,This is a sample tweet about Indian stock market #banknifty,478,745,421,-0.07368560001513882,0.9638382621063923,HOLD
user_119,2025-08-30 21:00:45+00:00,This is a sample tweet about Indian stock market #banknifty,212,923,391,-0.2844396497319392,0.8604091972102719,SELL
user_287,2025-08-30 21:00:41+00:00,This is a sample tweet about Indian stock market #intraday,408,1397,88,0.36098552868758804,0.8228437568655996,BUY
user_142,2025-08-30 21:00:29+00:00,This is a sample tweet about Indian stock market #banknifty,843,1115,128,-0.01291574213773088,0.9936615067015799,HOLD
user_43,2025-08-30 20:59:21+00:00,This is a sample tweet about Indian stock market #sensex,546,1054,387,-0.6756837646269364,0.6684033353818712,SELL
user_416,2025-08-30 20:58:31+00:00,This is a sample tweet about Indian stock market #intraday,831,487,151,0.45699716712568544,0.7757253551260328,BUY
user_419,2025-08-30 20:57:49+00:00,This is a sample tweet about Indian stock market #banknifty,359,1902,58,-0.22571176045380761,0.8892303310367496,SELL
user_465,2025-08-30 20:57:38+00:00,This is a sample tweet about Indian stock market #nifty50,619,875,285,-0.08867283499583599,0.9564831688044374,HOLD
user_345,2025-08-30 20:56:46+00:00,This is a sample tweet about Indian stock market #sensex,428,453,424,-0.9796493773346772,0.5192300259001138,HOLD
user_142,2025-08-30 20:56:44+00:00,This is a sample tweet about Indian stock market #sensex,440,1263,276,-0.8457078528800364,0.5849627918598657,HOLD
user_68,2025-08-30 20:56:03+00:00,This is a sample tweet about Indian stock market #intraday,83,1553,156,0.2295769032921225,0.8873334844044112,BUY
user_120,2025-08-30 20:52:31+00:00,This is a sample tweet about Indian stock market #nifty50,68,896,243,-0.6409593423506345,0.6854445952291766,SELL
user_318,2025-08-30 20:52:00+00:00,This is a sample tweet about Indian stock market #banknifty,719,1029,157,-0.1192758125693649,0.9414645375718689,HOLD
user_444,2025-08-30 20:50:22+00:00,This is a sample tweet about Indian stock market #intraday,66,444,336,0.012865369261961745,0.9936862275524663,HOLD
user_260,2025-08-30 20:50:04+00:00,This is a sample tweet about Indian stock market #sensex,361,40,280,-1.4213589500826715,0.3024578778612991,HOLD
user_399,2025-08-30 20:50:01+00:00,This is a sample tweet about Indian stock market #nifty50,885,2929,0,0.5957133596208347,0.7076493865028788,STRONG_BUY
user_151,2025-08-30 20:48:01+00:00,This is a sample tweet about Indian stock market #banknifty,433,1610,439,0.27208932221539184,0.866470209218884,BUY
user_395,2025-08-30 20:46:28+00:00,This is a sample tweet about Indian stock market #banknifty,804,2788,251,0.8272938975006954,0.5939995728303056,HOLD
user_95,2025-08-30 20:46:10+00:00,This is a sample tweet about Indian stock market #sensex,573,1518,442,-0.3780492637884287,0.8144696062028416,SELL
user_492,2025-08-30 20:45:20+00:00,This is a sample tweet about Indian stock market #intraday,68,445,53,-0.39516636547126865,0.8060692655063428,SELL
user_489,2025-08-30 20:45:19+00:00,This is a sample tweet about Indian stock market #intraday,143,830,395,0.329174487382122,0.8384552540587372,BUY
user_357,2025-08-30 20:45:18+00:00,This is a sample tweet about Indian stock market #nifty50,640,704,500,0.17080191441461684,0.9161777326978554,HOLD
user_15,2025-08-30 20:44:56+00:00,This is a sample tweet about Indian stock market #intraday,300,2138,301,0.8805824311026076,0.5678478419025372,HOLD
user_56,2025-08-30 20:44:49+00:00,This is a sample tweet about Indian stock market #intraday,926,2259,397,1.6384161695985628,0.1959354870761736,HOLD
user_84,2025-08-30 20:43:40+00:00,This is a sample tweet about Indian stock market #intraday,41,493,58,-0.39242008111963306,0.8074170242934704,SELL
user_3,2025-08-30 20:43:09+00:00,This is a sample tweet about Indian stock market #nifty50,890,2661,39,0.5450890343415888,0.7324936380447369,STRONG_BUY
user_407,2025-08-30 20:42:31+00:00,This is a sample tweet about Indian stock market #intraday,347,30,97,-0.2510966618619534,0.8767725081922881,SELL
user_353,2025-08-30 20:42:29+00:00,This is a sample tweet about Indian stock market #intraday,935,2884,336,1.8186510241464842,0.10748393659527311,HOLD
user_88,2025-08-30 20:41:51+00:00,This is a sample tweet about Indian stock market #nifty50,116,556,444,-0.44771033287683176,0.7802829357917191,SELL
user_371,2025-08-30 20:37:30+00:00,This is a sample tweet about Indian stock market #intraday,204,1394,438,0.6819545057612642,0.665325924093211,BUY
user_437,2025-08-30 20:36:36+00:00,This is a sample tweet about Indian stock market #nifty50,925,215,277,-0.09759373664739443,0.9521051721913674,HOLD
user_468,2025-08-30 20:36:20+00:00,This is a sample tweet about Indian stock market #banknifty,621,1967,411,0.5509444031015761,0.7296200737346739,STRONG_BUY
user_404,2025-08-30 20:34:59+00:00,This is a sample tweet about Indian stock market #intraday,836,1608,185,0.978052579422138,0.5200136659542136,HOLD
user_27,2025-08-30 20:34:18+00:00,This is a sample tweet about Indian stock market #sensex,483,2244,86,-0.6732423977840882,0.6696014537096731,SELL
user_384,2025-08-30 20:33:52+00:00,This is a sample tweet about Indian stock market #intraday,436,1713,481,1.0878393328005784,0.46613502753577507,HOLD
user_497,2025-08-30 20:33:27+00:00,This is a sample tweet about Indian stock market #intraday,825,849,412,0.9808012981187786,0.5186647124947756,HOLD
user_362,2025-08-30 20:32:54+00:00,This is a sample tweet about Indian stock market #nifty50,384,1070,102,-0.4860056340914092,0.7614892414363253,SELL
user_112,2025-08-30 20:32:23+00:00,This is a sample tweet about Indian stock market #sensex,481,2595,88,-0.5258634039444006,0.7419287543648826,STRONG_SELL
